kegg_class,final_name,type,gene
Lipid metabolism,Glycerophospholipid metabolism,both,PEMT
Lipid metabolism,Glycerophospholipid metabolism,both,CDIPT
Lipid metabolism,Glycerophospholipid metabolism,both,LYPLA1
Lipid metabolism,Glycerophospholipid metabolism,both,AGPAT1
Lipid metabolism,Glycerophospholipid metabolism,both,AGPAT2
Lipid metabolism,Glycerophospholipid metabolism,both,PNPLA6
Lipid metabolism,Glycerophospholipid metabolism,both,CHAT
Lipid metabolism,Glycerophospholipid metabolism,both,CHKA
Lipid metabolism,Glycerophospholipid metabolism,both,CHKB
Lipid metabolism,Glycerophospholipid metabolism,both,LPIN2
Lipid metabolism,Glycerophospholipid metabolism,both,PTDSS1
Lipid metabolism,Glycerophospholipid metabolism,both,MBOAT2
Lipid metabolism,Glycerophospholipid metabolism,both,GPAT4
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G15
Lipid metabolism,Glycerophospholipid metabolism,both,PLB1
Lipid metabolism,Glycerophospholipid metabolism,both,MBOAT1
Lipid metabolism,Glycerophospholipid metabolism,both,DGKA
Lipid metabolism,Glycerophospholipid metabolism,both,DGKB
Lipid metabolism,Glycerophospholipid metabolism,both,DGKG
Lipid metabolism,Glycerophospholipid metabolism,both,DGKH
Lipid metabolism,Glycerophospholipid metabolism,both,DGKQ
Lipid metabolism,Glycerophospholipid metabolism,both,PHOSPHO1
Lipid metabolism,Glycerophospholipid metabolism,both,PLPP4
Lipid metabolism,Glycerophospholipid metabolism,both,LPIN1
Lipid metabolism,Glycerophospholipid metabolism,both,PLD3
Lipid metabolism,Glycerophospholipid metabolism,both,ACHE
Lipid metabolism,Glycerophospholipid metabolism,both,PISD
Lipid metabolism,Glycerophospholipid metabolism,both,LCLAT1
Lipid metabolism,Glycerophospholipid metabolism,both,LPCAT4
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G4F
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G2D
Lipid metabolism,Glycerophospholipid metabolism,both,GPD1
Lipid metabolism,Glycerophospholipid metabolism,both,GPD2
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G4D
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G2E
Lipid metabolism,Glycerophospholipid metabolism,both,PNPLA7
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G2C
Lipid metabolism,Glycerophospholipid metabolism,both,LCAT
Lipid metabolism,Glycerophospholipid metabolism,both,LYPLA2
Lipid metabolism,Glycerophospholipid metabolism,both,PLD4
Lipid metabolism,Glycerophospholipid metabolism,both,PLA2G4E
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,SRR
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,AOC2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,GLYCTK
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,CTH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,DAO
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,SARDH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,GAMT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,GATM
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,BPGM
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,AGXT2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,MAOA
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,MAOB
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,PGAM4
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,PGAM1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,PGAM2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,GRHPR
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",kegg_gene,CBS
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",recon3d_gene,BHMT2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",recon3d_gene,HAO2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",recon3d_gene,PDPR
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",recon3d_gene,THNSL1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",recon3d_gene,HYI
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,GLDC
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,GNMT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,BHMT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,PSPH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,PSAT1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,AMT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,DMGDH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,SDS
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,SDSL
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,DLD
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,AGXT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,ALAS1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,ALAS2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,GCAT
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,PHGDH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,GCSH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,SHMT1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,SHMT2
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,ALDH7A1
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,CHDH
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,PIPOX
Canonical amino acid metabolism,"Glycine, serine, alanine, and threonine metabolism",both,AOC3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,kegg_gene,ENO4
Carbohydrate metabolism,Glycolysis/gluconeogenesis,kegg_gene,PGAM4
Carbohydrate metabolism,Glycolysis/gluconeogenesis,kegg_gene,MINPP1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ADHFE1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,PDHX
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,UEVLD
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,RWDD2A
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ACYP2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ACYP1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,CYP2E1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ALDH1A2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ALDH1A1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,ALDH1A3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,GPD1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,GPD2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,MIA3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,AACS
Carbohydrate metabolism,Glycolysis/gluconeogenesis,recon3d_gene,CAT
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PGK1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH9A1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH3A2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDOA
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PGM1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PKLR
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PKM
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDOB
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PDHA1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PDHB
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PFKL
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PFKM
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PFKP
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PGAM1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PGAM2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,LDHAL6A
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,DLAT
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,DLD
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ENO1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ENO2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ENO3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH3A1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH1B1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,FBP1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH3B1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH3B2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,HKDC1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADPGK
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ACSS1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDOC
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,GAPDH
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,GAPDHS
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,GCK
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,GPI
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,HK1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,HK2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,HK3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,LDHA
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,LDHB
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,LDHC
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ALDH7A1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PCK1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PCK2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,AKR1A1
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH1A
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH1B
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH1C
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH4
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH5
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ADH6
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,GALM
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,G6PC3
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,FBP2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,LDHAL6B
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,G6PC2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,BPGM
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,PGM2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,ACSS2
Carbohydrate metabolism,Glycolysis/gluconeogenesis,both,TPI1
Glycan metabolism,Glycosphingolipid metabolism,kegg_gene,SLC33A1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,ST3GAL6
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,ST6GALNAC2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GNT2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GAT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GNT4
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GNT3
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT9
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT7
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT4
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT5
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT6
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,FUT3
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GALC
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GBGT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GCNT2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GALT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GALT2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GALT4
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GALT3
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GLA
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GM2A
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,ABO
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,LCT
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GLB1L
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,NAGA
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,NEU3
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,NEU4
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,NEU1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,TICRR
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,ST3GAL4
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,ST3GAL3
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,UGT8
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B4GALT6
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GNT5
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GALNT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GALT2
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GALT1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,B3GALT5
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,GAL3ST1
Glycan metabolism,Glycosphingolipid metabolism,recon3d_gene,SULT1A3
Glycan metabolism,Glycosphingolipid metabolism,both,ST6GALNAC6
Glycan metabolism,Glycosphingolipid metabolism,both,HEXB
Glycan metabolism,Glycosphingolipid metabolism,both,HEXA
Glycan metabolism,Glycosphingolipid metabolism,both,ST6GALNAC5
Glycan metabolism,Glycosphingolipid metabolism,both,ST3GAL1
Glycan metabolism,Glycosphingolipid metabolism,both,ST8SIA5
Glycan metabolism,Glycosphingolipid metabolism,both,ST8SIA1
Glycan metabolism,Glycosphingolipid metabolism,both,B4GALNT1
Glycan metabolism,Glycosphingolipid metabolism,both,B3GALT4
Glycan metabolism,Glycosphingolipid metabolism,both,ST3GAL2
Glycan metabolism,Glycosphingolipid metabolism,both,ST6GALNAC3
Glycan metabolism,Glycosphingolipid metabolism,both,ST3GAL5
Glycan metabolism,Glycosphingolipid metabolism,both,ST6GALNAC4
Glycan metabolism,Glycosphingolipid metabolism,both,GLB1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,kegg_gene,GPLD1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,kegg_gene,MPPE1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIK3C2A
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIK3C2B
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIK3C2G
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PI4KA
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PI4KB
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP4K2A
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP4K2B
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP4K2C
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PLD1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PLD2
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,OXSM
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP5K1B
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP5K1C
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,PIP5K1A
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,MTMR3
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,MTMR2
Glycan metabolism,Phosphatidylinositol phosphate metabolism,recon3d_gene,TPTE2
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGP
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGT
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,GPAA1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGA
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGC
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGF
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGH
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGG
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGK
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGU
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGN
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGW
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGO
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGM
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGS
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,DPM2
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGQ
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGV
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGL
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGX
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGB
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PGAP1
Glycan metabolism,Phosphatidylinositol phosphate metabolism,both,PIGZ
Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,kegg_gene,CAT
Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,kegg_gene,AFMID
